"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"","Donnerstag 3. Mai 2018 7:43 PM GMT+1","","Gescheiterte Abschiebung; Wie Seehofer die Steilvorlage aus Ellwangen nutzt","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 7:43 PM GMT+1","","Gescheiterte Abschiebung; Wie Seehofer die Steilvorlage aus Ellwangen nutzt","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 5:51 PM GMT+1","",""Ankerzentren" für Asylbewerber: NRW erwägt Beteiligung","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 5:51 PM GMT+1","",""Ankerzentren" für Asylbewerber: NRW erwägt Beteiligung","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 5:30 PM GMT+1","","AfD fordert Sondersitzung des Innenausschusses zu Ellwangen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 5:30 PM GMT+1","","AfD fordert Sondersitzung des Innenausschusses zu Ellwangen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 5:17 PM GMT+1","","Innenminister Seehofer; "Schlag ins Gesicht der rechtstreuen Bevölkerung"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 5:17 PM GMT+1","","Innenminister Seehofer; "Schlag ins Gesicht der rechtstreuen Bevölkerung"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 5:15 PM GMT+1","","Ellwangen; Polizei fasst gesuchten Togoer - Flüchtlinge springen aus dem Fenster","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 5:15 PM GMT+1","","Ellwangen; Polizei fasst gesuchten Togoer - Flüchtlinge springen aus dem Fenster","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 5:14 PM GMT+1","","Polizei über Ellwangen; Razzia in Asylunterkunft - "18 Beteiligte hatten hohe Geldbeträge dabei"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 5:14 PM GMT+1","","Polizei über Ellwangen; Razzia in Asylunterkunft - "18 Beteiligte hatten hohe Geldbeträge dabei"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 4:25 PM GMT+1","","Gerichtsurteil; Kirchenasyl schützt nicht vor Abschiebung","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 4:25 PM GMT+1","","Gerichtsurteil; Kirchenasyl schützt nicht vor Abschiebung","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 4:23 PM GMT+1","","Dobrindt: hartes Durchgreifen gegen Abschiebeverweigerer","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 4:23 PM GMT+1","","Dobrindt: hartes Durchgreifen gegen Abschiebeverweigerer","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 2:47 PM GMT+1","","Flüchtlingsheim Ellwangen; Nach verhinderter Abschiebung neuer Polizeieinsatz","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 2:47 PM GMT+1","","Flüchtlingsheim Ellwangen; Nach verhinderter Abschiebung neuer Polizeieinsatz","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 2:46 PM GMT+1","","Grüne zum Fall Ellwangen; "Frust über Bleibeperspektiven rechtfertigt keine Gewalt"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 2:46 PM GMT+1","","Armin Schuster zu Ellwangen; Polizisten bedrängt - "Beteiligte haben Gastrecht verwirkt"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 2:46 PM GMT+1","","Grüne zum Fall Ellwangen; "Frust über Bleibeperspektiven rechtfertigt keine Gewalt"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 2:46 PM GMT+1","","Armin Schuster zu Ellwangen; Polizisten bedrängt - "Beteiligte haben Gastrecht verwirkt"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 2:42 PM GMT+1","","Hessen will bei "Ankerzentren" für Asylbewerber mitmachen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 2:42 PM GMT+1","","Kabinett beschließt Gesetzentwurf zu Asyl-Landesamt","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 2:42 PM GMT+1","","Hessen will bei "Ankerzentren" für Asylbewerber mitmachen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 2:42 PM GMT+1","","Kabinett beschließt Gesetzentwurf zu Asyl-Landesamt","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 2:31 PM GMT+1","","Großrazzia in Ellwangen: 292 Flüchtlinge kontrolliert","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 2:31 PM GMT+1","","Großrazzia in Ellwangen: 292 Flüchtlinge kontrolliert","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 2:18 PM GMT+1","","Abschiebung Ellwangen; "Dann rotteten sich rund 150 mutmaßliche Flüchtlinge zusammen"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 2:18 PM GMT+1","","Abschiebung Ellwangen; "Dann rotteten sich rund 150 mutmaßliche Flüchtlinge zusammen"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 2:05 PM GMT+1","","EKM: "Kirchenasyl ist kein illegaler Aufenthalt"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 2:05 PM GMT+1","","EKM: "Kirchenasyl ist kein illegaler Aufenthalt"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 1:40 PM GMT+1","","Schutz von Frauen und Kindern in Flüchtlingsheimen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 1:40 PM GMT+1","","Schutz von Frauen und Kindern in Flüchtlingsheimen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 1:32 PM GMT+1","","Polizeirazzia bei Flüchtlingen nach blockierter Abschiebung","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 1:32 PM GMT+1","","Polizeirazzia bei Flüchtlingen nach blockierter Abschiebung","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 1:20 PM GMT+1","","Gericht: Kirchenasyl schützt nicht vor Strafverfolgung","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 1:20 PM GMT+1","","Gericht: Kirchenasyl schützt nicht vor Strafverfolgung","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 12:31 PM GMT+1","","Kretschmann lobt Großeinsatz der Polizei in Ellwangen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 12:31 PM GMT+1","","Kretschmann lobt Großeinsatz der Polizei in Ellwangen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 12:04 PM GMT+1","","Seehofer: Widerstand in Ellwangen ist empörend","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 12:04 PM GMT+1","","Seehofer: Widerstand in Ellwangen ist empörend","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 11:12 AM GMT+1","","Großrazzia in Flüchtlingsheim: Hunderte Beamte im Einsatz","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 11:12 AM GMT+1","","Großrazzia in Flüchtlingsheim: Hunderte Beamte im Einsatz","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 11:01 AM GMT+1","","CDU-Fraktion fordert Ausweisung gewalttätiger Migranten","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 11:01 AM GMT+1","","CDU-Fraktion fordert Ausweisung gewalttätiger Migranten","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 10:01 AM GMT+1","","Polizei geht in Flüchtlingsunterkunft Waffenhinweisen nach","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 10:01 AM GMT+1","","Polizei geht in Flüchtlingsunterkunft Waffenhinweisen nach","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 9:31 AM GMT+1","","Strobl: Keine rechtsfreien Räume in Baden-Württemberg","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 9:31 AM GMT+1","","Strobl: Keine rechtsfreien Räume in Baden-Württemberg","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 5:55 AM GMT+1","","Filmkomödie "HERRliche Zeiten"; In die Zange genommen von Bulgaren und Arabern?","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 5:55 AM GMT+1","","Filmkomödie "HERRliche Zeiten"; In die Zange genommen von Bulgaren und Arabern?","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 9:50 PM GMT+1","","Wochenlanger Streit; Große Koalition einigt sich beim Familiennachzug","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 9:50 PM GMT+1","","Wochenlanger Streit; Große Koalition einigt sich beim Familiennachzug","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 9:14 PM GMT+1","","Affäre um Chefposten; Klüngel-Alarm in Köln - und eine furchtlose Frau","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 9:14 PM GMT+1","","Affäre um Chefposten; Klüngel-Alarm in Köln - und eine furchtlose Frau","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 8:45 PM GMT+1","","Neuer Haushalt; EU plant, Mitarbeiterzahl beim Grenzschutz massiv aufzustocken","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 8:45 PM GMT+1","","Neuer Haushalt; EU plant, Mitarbeiterzahl beim Grenzschutz massiv aufzustocken","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 8:10 PM GMT+1","","EU-Haushaltsplan: Weniger Agrarförderung für Niedersachsen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 8:10 PM GMT+1","","EU-Haushaltsplan: Weniger Agrarförderung für Niedersachsen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 7:40 PM GMT+1","","Abschiebung Ellwangen; "Dann rotteten sich rund 150 mutmaßliche Flüchtlinge zusammen"","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 7:40 PM GMT+1","","Abschiebung Ellwangen; "Dann rotteten sich rund 150 mutmaßliche Flüchtlinge zusammen"","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 7:28 PM GMT+1","","Verhinderte Abschiebung; 150 Migranten stellen Ultimatum - Polizei zieht wieder ab","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 7:28 PM GMT+1","","Verhinderte Abschiebung; 150 Migranten stellen Ultimatum - Polizei zieht wieder ab","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 7:07 PM GMT+1","","Besuch bei Merkel; "Es ist Zeit für einen slowakischen Macron"","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 7:07 PM GMT+1","","Besuch bei Merkel; "Es ist Zeit für einen slowakischen Macron"","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 6:23 PM GMT+1","","Asylbewerber stoppen gewaltsam Abschiebung eines Afrikaners","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 6:23 PM GMT+1","","Asylbewerber stoppen gewaltsam Abschiebung eines Afrikaners","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 5:11 PM GMT+1","","Leerstehendes Wohnheim in Göttingen ist weiter besetzt","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 5:11 PM GMT+1","","Leerstehendes Wohnheim in Göttingen ist weiter besetzt","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 3:32 PM GMT+1","","Flüchtlingsunterkunft: Bamberg will sich gegen Ausbau wehren","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 3:32 PM GMT+1","","Flüchtlingsunterkunft: Bamberg will sich gegen Ausbau wehren","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 2:52 PM GMT+1","","Land justiert beim Verfahren zur Altersfeststellung nach","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 2:52 PM GMT+1","","Land justiert beim Verfahren zur Altersfeststellung nach","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 12:55 PM GMT+1","","Bildungspolitik; Wenn sich Lehrer von Vertrag zu Vertrag hangeln müssen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 12:55 PM GMT+1","","Bildungspolitik; Wenn sich Lehrer von Vertrag zu Vertrag hangeln müssen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 11:56 AM GMT+1","","Größeres Flüchtlingsheim; Bamberg sieht "sozialen Frieden" in Gefahr","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 11:56 AM GMT+1","","Größeres Flüchtlingsheim; Bamberg sieht "sozialen Frieden" in Gefahr","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 11:33 AM GMT+1","","Effizientere Altersprüfung bei jungen Flüchtlingen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 11:33 AM GMT+1","","Effizientere Altersprüfung bei jungen Flüchtlingen","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 10:06 AM GMT+1","","Europa nach dem Brexit; Teuer für Deutschland. Das Gefeilsche um den EU-Etat","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 10:06 AM GMT+1","","Europa nach dem Brexit; Teuer für Deutschland. Das Gefeilsche um den EU-Etat","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 6:22 AM GMT+1","","Rhein als Grenze: "Nasser Limes" soll Welterbe werden","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 6:22 AM GMT+1","","Rhein als Grenze: "Nasser Limes" soll Welterbe werden","","WELT ONLINE (Deutsch)","","",
"","Dienstag 1. Mai 2018 5:43 PM GMT+1","","Aktivisten besetzen leerstehendes Wohnheim in Göttingen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 1. Mai 2018 5:43 PM GMT+1","","Aktivisten besetzen leerstehendes Wohnheim in Göttingen","","WELT ONLINE (Deutsch)","","",
